JobIDRaw|UID|JobName|Partition|ReqNodes|ReqCPUS|Submit|Start|End|ElapsedRaw|TimelimitRaw|State
1442311|50109.0|sphere.slrm|tornado|1|1|2021-08-22T20:27:50|2021-08-22T22:38:20|2021-09-03T01:02:52|959072|17280|COMPLETED
1442312|50109.0|sphere.slrm|tornado|1|1|2021-08-22T20:27:53|2021-08-22T22:38:51|2021-09-03T01:02:53|959042|20160|COMPLETED
1448074|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:38:27|2021-08-30T18:50:48|2021-09-11T18:51:04|1036816|17280|TIMEOUT
1448075|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:38:36|2021-08-30T18:50:48|2021-09-11T18:51:04|1036816|17280|TIMEOUT
1448076|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:38:40|2021-08-30T21:27:48|2021-09-11T21:28:04|1036816|17280|TIMEOUT
1448077|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:38:43|2021-08-30T21:49:28|2021-09-11T21:49:34|1036806|17280|TIMEOUT
1448079|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:48:19|2021-08-30T21:49:28|2021-09-13T13:53:47|1181059|20160|COMPLETED
1448081|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:08|2021-08-30T21:49:28|2021-09-13T13:54:14|1181086|20160|COMPLETED
1448082|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:10|2021-08-30T21:49:28|2021-09-13T13:54:15|1181087|20160|COMPLETED
1448083|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:12|2021-08-30T21:49:28|2021-09-13T13:54:00|1181072|20160|COMPLETED
1448084|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:14|2021-08-30T21:49:28|2021-09-13T13:54:48|1181120|20160|COMPLETED
1448085|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:16|2021-08-30T21:49:28|2021-09-13T13:54:36|1181108|20160|COMPLETED
1448086|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:53:18|2021-08-30T21:49:28|2021-09-13T13:54:34|1181106|20160|COMPLETED
1448087|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:55:49|2021-08-30T21:49:28|2021-09-06T15:56:26|583618|17280|COMPLETED
1448088|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:55:51|2021-08-30T21:49:28|2021-09-03T00:12:45|267797|17280|COMPLETED
1448089|50109.0|sphere.slrm|tornado|1|1|2021-08-30T15:56:16|2021-08-30T21:49:28|2021-09-13T13:54:09|1181081|20160|COMPLETED
1456036|50109.0|sphere.slrm|tornado|1|1|2021-09-06T17:05:39|2021-09-06T17:05:40|2021-09-13T13:54:04|593304|17280|COMPLETED
1463872|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:04:57|2021-09-13T14:22:54|2021-09-16T16:32:47|266993|17280|COMPLETED
1463873|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:06:18|2021-09-13T14:22:54|2021-09-16T16:32:48|266994|17280|COMPLETED
1463891|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:06:46|2021-09-13T14:22:54|2021-09-16T16:32:55|267001|17280|COMPLETED
1463892|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:07:29|2021-09-13T14:22:54|2021-09-16T16:32:55|267001|17280|COMPLETED
1463893|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:11:04|2021-09-13T14:22:54|2021-09-16T16:39:21|267387|20160|COMPLETED
1463895|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:11:48|2021-09-13T14:22:54|2021-09-16T16:39:33|267399|20160|COMPLETED
1463896|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:13:06|2021-09-13T14:22:54|2021-09-16T16:39:06|267372|20160|COMPLETED
1463904|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:15:07|2021-09-13T14:23:26|2021-09-16T16:39:02|267336|20160|COMPLETED
1463906|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:15:28|2021-09-13T14:23:26|2021-09-13T14:23:26|0|20160|COMPLETED
1463910|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:16:47|2021-09-13T14:23:26|2021-09-16T16:39:02|267336|20160|COMPLETED
1463911|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:17:12|2021-09-13T14:23:26|2021-09-16T16:38:50|267324|20160|COMPLETED
1463931|50109.0|sphere.slrm|tornado|1|1|2021-09-13T14:29:32|2021-09-13T14:29:33|2021-09-16T16:32:43|266590|17280|COMPLETED
1487663|50109.0|sphere.slrm|tornado|1|1|2021-10-06T17:41:18|2021-10-06T19:00:30|2021-10-08T07:55:01|132871|17280|FAILED
1488331|50109.0|sphere.slrm|tornado|1|1|2021-10-08T12:51:31|2021-10-08T12:51:32|2021-10-08T12:55:38|246|17280|COMPLETED
1488333|50109.0|sphere.slrm|tornado|1|1|2021-10-08T12:59:07|2021-10-08T12:59:07|2021-10-08T13:14:00|893|17280|COMPLETED
1488369|50109.0|sphere.slrm|tornado|1|1|2021-10-08T13:42:56|2021-10-08T13:42:57|2021-10-18T15:54:36|871899|17280|COMPLETED
1491899|50109.0|sphere.slrm|tornado|1|1|2021-10-13T15:11:41|2021-10-13T15:11:41|2021-10-13T15:30:43|1142|17280|COMPLETED
1491900|50109.0|sphere.slrm|tornado|1|1|2021-10-13T15:11:46|2021-10-13T15:11:47|2021-10-13T15:29:41|1074|20160|COMPLETED
1491901|50109.0|sphere.slrm|tornado|1|1|2021-10-13T15:11:49|2021-10-13T15:11:50|2021-10-13T15:30:16|1106|20160|COMPLETED
1491902|50109.0|sphere.slrm|tornado|1|1|2021-10-13T15:11:59|2021-10-13T15:12:00|2021-10-13T15:29:37|1057|20160|COMPLETED
1491903|50109.0|sphere.slrm|tornado|1|1|2021-10-13T15:12:02|2021-10-13T15:12:03|2021-10-13T15:29:59|1076|20160|COMPLETED
1499427|50109.0|sphere.slrm|tornado|1|1|2021-10-20T11:15:04|2021-10-20T11:15:05|2021-10-20T11:22:55|470|20160|COMPLETED
1499784|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:38:45|2021-10-20T13:50:26|2021-10-20T13:52:28|122|17280|COMPLETED
1499787|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:40:13|2021-10-20T13:54:04|2021-10-20T13:55:58|114|17280|COMPLETED
1499792|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:48:09|2021-10-20T13:54:04|2021-10-21T18:39:26|103522|17280|COMPLETED
1499794|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:53:00|2021-10-20T13:54:04|2021-10-21T18:40:26|103582|17280|COMPLETED
1499798|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:56:20|2021-10-20T13:56:21|2021-10-20T22:18:16|30115|17280|COMPLETED
1499799|50109.0|sphere.slrm|tornado|1|1|2021-10-20T13:56:59|2021-10-20T13:57:00|2021-10-20T23:27:15|34215|17280|COMPLETED
1501878|50109.0|sphere.slrm|tornado|1|1|2021-10-21T15:04:15|2021-10-21T15:04:15|2021-10-25T13:32:16|340081|17280|COMPLETED
1501879|50109.0|sphere.slrm|tornado|1|1|2021-10-21T15:04:28|2021-10-21T15:04:28|2021-10-25T13:32:53|340105|17280|COMPLETED
1501940|50109.0|sphere.slrm|tornado|1|1|2021-10-21T16:09:24|2021-10-21T16:09:25|2021-10-21T16:13:52|267|17280|COMPLETED
1501941|50109.0|sphere.slrm|tornado|1|1|2021-10-21T16:09:30|2021-10-21T16:09:30|2021-10-21T16:12:41|191|20160|COMPLETED
1501964|50109.0|sphere.slrm|tornado|1|1|2021-10-21T16:37:41|2021-10-21T16:37:42|2021-10-21T16:42:02|260|17280|COMPLETED
1501992|50109.0|sphere.slrm|tornado|1|1|2021-10-21T17:08:17|2021-10-21T17:08:17|2021-10-21T17:20:41|744|20160|COMPLETED
1502068|50109.0|sphere.slrm|tornado|1|1|2021-10-21T18:46:38|2021-10-21T18:46:39|2021-10-25T13:36:27|326988|17280|COMPLETED
1502069|50109.0|sphere.slrm|tornado|1|1|2021-10-21T18:46:45|2021-10-21T18:46:45|2021-10-25T13:36:20|326975|17280|COMPLETED
1502070|50109.0|sphere.slrm|tornado|1|1|2021-10-21T18:48:07|2021-10-21T18:48:07|2021-10-25T13:35:38|326851|17280|COMPLETED
1502071|50109.0|sphere.slrm|tornado|1|1|2021-10-21T18:48:51|2021-10-21T18:48:51|2021-10-25T13:35:43|326812|17280|COMPLETED
1502079|50109.0|sphere.slrm|tornado|1|1|2021-10-21T18:57:14|2021-10-21T18:57:14|2021-10-25T13:38:01|326447|17280|COMPLETED
1502083|50109.0|sphere.slrm|tornado|1|1|2021-10-21T19:03:59|2021-10-21T19:04:00|2021-10-25T13:37:26|326006|17280|COMPLETED
1502088|50109.0|sphere.slrm|tornado|1|1|2021-10-21T19:14:40|2021-10-21T19:14:40|2021-10-24T20:58:05|265405|20160|COMPLETED
1503841|50109.0|sphere.slrm|tornado|1|1|2021-10-25T14:14:05|2021-10-25T14:14:06|2021-10-28T15:29:59|263753|20160|COMPLETED
1503845|50109.0|sphere.slrm|tornado|1|1|2021-10-25T14:31:14|2021-10-25T14:31:15|2021-10-25T16:19:03|6468|17280|COMPLETED
1503864|50109.0|sphere.slrm|tornado|1|1|2021-10-25T15:29:55|2021-10-25T15:29:57|2021-10-25T15:32:20|143|17280|COMPLETED
1503871|50109.0|sphere.slrm|tornado|1|1|2021-10-25T15:40:35|2021-10-25T15:40:42|2021-10-25T15:44:40|238|17280|COMPLETED
1503878|50109.0|sphere.slrm|tornado|1|1|2021-10-25T15:58:57|2021-10-25T15:58:57|2021-11-06T15:59:19|1036822|17280|TIMEOUT
1503880|50109.0|sphere.slrm|tornado|1|1|2021-10-25T16:04:09|2021-10-25T16:04:09|2021-11-06T16:04:19|1036810|17280|TIMEOUT
1503885|50109.0|sphere.slrm|tornado|1|1|2021-10-25T16:19:45|2021-10-25T16:19:46|2021-10-25T17:36:13|4587|17280|COMPLETED
1503919|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:38:55|2021-10-25T17:38:58|2021-10-27T15:07:02|163684|17280|COMPLETED
1503920|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:39:17|2021-10-25T17:39:17|2021-10-27T15:07:02|163665|17280|COMPLETED
1503921|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:39:35|2021-10-25T17:39:36|2021-10-27T14:55:26|162950|17280|COMPLETED
1503922|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:39:59|2021-10-25T17:39:59|2021-10-27T14:56:04|162965|17280|COMPLETED
1503923|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:40:17|2021-10-25T17:40:17|2021-10-27T14:56:18|162961|17280|COMPLETED
1503924|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:40:38|2021-10-25T17:40:39|2021-10-27T15:06:54|163575|17280|COMPLETED
1503930|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:49:59|2021-10-25T17:49:59|2021-10-26T16:08:20|80301|17280|COMPLETED
1503931|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:50:03|2021-10-25T17:50:03|2021-10-26T16:08:32|80309|17280|COMPLETED
1503932|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:50:06|2021-10-25T17:50:06|2021-10-26T16:14:01|80635|17280|COMPLETED
1503933|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:50:09|2021-10-25T17:50:09|2021-10-26T16:09:03|80334|17280|COMPLETED
1503934|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:50:11|2021-10-25T17:50:12|2021-10-26T16:14:44|80672|17280|COMPLETED
1503935|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:52:48|2021-10-25T17:52:48|2021-11-06T17:52:50|1036802|17280|TIMEOUT
1503936|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:53:23|2021-10-25T17:53:23|2021-10-29T23:20:29|365226|17280|NODE_FAIL
1503946|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:56:30|2021-10-25T17:56:31|2021-11-06T17:56:50|1036819|17280|TIMEOUT
1503947|50109.0|sphere.slrm|tornado|1|1|2021-10-25T17:56:33|2021-10-25T17:56:34|2021-11-06T17:56:50|1036816|17280|TIMEOUT
1504515|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:14:57|2021-10-27T15:14:58|2021-10-28T14:59:15|85457|17280|COMPLETED
1504516|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:14:59|2021-10-27T15:15:01|2021-10-28T14:57:40|85359|17280|COMPLETED
1504517|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:15:01|2021-10-27T15:15:01|2021-10-29T15:15:13|172812|17280|COMPLETED
1504518|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:15:03|2021-10-27T15:15:04|2021-10-28T14:57:58|85374|17280|COMPLETED
1504519|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:15:05|2021-10-27T15:15:07|2021-10-29T15:34:00|173933|17280|COMPLETED
1504520|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:15:06|2021-10-27T15:15:07|2021-10-29T15:14:50|172783|17280|COMPLETED
1504523|50109.0|sphere.slrm|tornado|1|1|2021-10-27T15:17:17|2021-10-27T15:22:11|2021-10-28T15:08:46|85595|17280|COMPLETED
1504538|50109.0|sphere.slrm|tornado|1|1|2021-10-27T16:29:44|2021-10-27T16:29:45|2021-10-29T15:56:06|170781|17280|COMPLETED
1504539|50109.0|sphere.slrm|tornado|1|1|2021-10-27T16:29:55|2021-10-27T16:29:56|2021-10-29T15:56:01|170765|17280|COMPLETED
1504540|50109.0|sphere.slrm|tornado|1|1|2021-10-27T16:30:05|2021-10-27T16:30:06|2021-10-29T15:56:14|170768|17280|COMPLETED
1504542|50109.0|sphere.slrm|tornado|1|1|2021-10-27T16:30:17|2021-10-27T16:30:17|2021-10-29T15:56:18|170761|17280|COMPLETED
1504543|50109.0|sphere.slrm|tornado|1|1|2021-10-27T16:30:27|2021-10-27T16:30:27|2021-10-29T15:56:24|170757|17280|COMPLETED
1504835|50109.0|sphere.slrm|tornado|1|1|2021-10-28T15:10:27|2021-10-28T15:10:28|2021-10-29T15:55:46|89118|17280|COMPLETED
1504836|50109.0|sphere.slrm|tornado|1|1|2021-10-28T15:10:42|2021-10-28T15:10:43|2021-10-29T15:12:44|86521|17280|COMPLETED
1504875|50109.0|sphere.slrm|tornado|1|1|2021-10-28T17:08:23|2021-10-28T17:08:23|2021-11-08T01:36:05|894462|20160|COMPLETED
1505247|50109.0|sphere.slrm|tornado|1|1|2021-10-29T15:36:00|2021-10-29T15:36:01|2021-11-02T17:55:46|353985|17280|COMPLETED
1505248|50109.0|sphere.slrm|tornado|1|1|2021-10-29T15:36:03|2021-10-29T15:36:04|2021-11-03T13:36:49|424845|17280|COMPLETED
1505249|50109.0|sphere.slrm|tornado|1|1|2021-10-29T15:36:05|2021-10-29T15:36:07|2021-11-03T13:36:42|424835|17280|COMPLETED
1505296|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:07:06|2021-10-29T18:07:07|2021-11-07T14:20:15|763988|17280|COMPLETED
1505297|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:07:11|2021-10-29T18:07:12|2021-11-07T14:20:36|764004|17280|COMPLETED
1505298|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:07:13|2021-10-29T18:07:15|2021-11-07T14:20:39|764004|17280|COMPLETED
1505299|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:07:17|2021-10-29T18:07:18|2021-11-07T14:20:38|764000|17280|COMPLETED
1505300|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:07:25|2021-10-29T18:07:26|2021-10-29T18:24:00|994|17280|COMPLETED
1505301|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:13:43|2021-10-29T18:13:43|2021-11-07T14:21:10|763647|20160|COMPLETED
1505302|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:13:46|2021-10-29T18:13:46|2021-11-07T14:20:45|763619|20160|COMPLETED
1505303|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:13:48|2021-10-29T18:13:49|2021-11-07T14:21:29|763660|20160|COMPLETED
1505304|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:13:50|2021-10-29T18:13:52|2021-11-07T14:21:08|763636|20160|COMPLETED
1505305|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:13:53|2021-10-29T18:13:55|2021-11-07T14:20:59|763624|20160|COMPLETED
1505306|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:02|2021-10-29T18:14:03|2021-11-07T14:15:42|763299|20160|COMPLETED
1505308|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:04|2021-10-29T18:14:06|2021-11-07T14:15:48|763302|20160|COMPLETED
1505309|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:06|2021-10-29T18:14:09|2021-11-07T14:16:15|763326|20160|COMPLETED
1505310|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:08|2021-10-29T18:14:09|2021-11-07T14:16:09|763320|20160|COMPLETED
1505311|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:10|2021-10-29T18:14:12|2021-11-07T14:16:09|763317|20160|COMPLETED
1505312|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:14:11|2021-10-29T18:14:12|2021-11-07T14:16:49|763357|20160|COMPLETED
1505324|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:27:18|2021-10-29T18:27:19|2021-11-07T14:21:08|762829|17280|COMPLETED
1505325|50109.0|sphere.slrm|tornado|1|1|2021-10-29T18:27:29|2021-10-29T18:27:30|2021-11-07T14:12:35|762305|17280|COMPLETED
1506281|50109.0|sphere.slrm|tornado|1|1|2021-11-02T17:49:29|2021-11-02T17:49:30|2021-11-02T22:47:17|17867|17280|COMPLETED
1506288|50109.0|sphere.slrm|tornado|1|1|2021-11-02T18:07:17|2021-11-02T18:07:18|2021-11-03T13:09:27|68529|17280|COMPLETED
1506289|50109.0|sphere.slrm|tornado|1|1|2021-11-02T18:07:19|2021-11-02T18:07:21|2021-11-03T13:09:29|68528|17280|COMPLETED
1506290|50109.0|sphere.slrm|tornado|1|1|2021-11-02T18:07:21|2021-11-02T18:07:24|2021-11-03T13:09:31|68527|17280|COMPLETED
1506291|50109.0|sphere.slrm|tornado|1|1|2021-11-02T18:07:23|2021-11-02T18:07:24|2021-11-03T13:09:33|68529|17280|COMPLETED
1506292|50109.0|sphere.slrm|tornado|1|1|2021-11-02T18:07:25|2021-11-02T18:07:27|2021-11-03T13:09:38|68531|17280|COMPLETED
1506418|50109.0|sphere.slrm|tornado|1|1|2021-11-02T23:00:28|2021-11-02T23:00:28|2021-11-02T23:01:09|41|17280|COMPLETED
1506423|50109.0|sphere.slrm|tornado|1|1|2021-11-02T23:05:58|2021-11-02T23:05:59|2021-11-02T23:06:42|43|17280|COMPLETED
1506427|50109.0|sphere.slrm|tornado|1|1|2021-11-02T23:11:58|2021-11-02T23:11:59|2021-11-02T23:13:09|70|17280|COMPLETED
1506722|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:01:04|2021-11-03T13:01:05|2021-11-03T13:01:42|37|17280|COMPLETED
1506726|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:07:39|2021-11-03T13:07:39|2021-11-03T13:08:14|35|17280|COMPLETED
1506729|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:11:03|2021-11-03T13:11:04|2021-11-03T13:11:41|37|17280|COMPLETED
1506730|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:11:05|2021-11-03T13:11:07|2021-11-03T13:11:41|34|17280|COMPLETED
1506731|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:11:07|2021-11-03T13:11:09|2021-11-03T13:11:45|36|17280|COMPLETED
1506732|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:11:09|2021-11-03T13:11:12|2021-11-03T13:11:47|35|17280|COMPLETED
1506733|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:11:11|2021-11-03T13:11:12|2021-11-03T13:11:51|39|17280|COMPLETED
1506734|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:12:35|2021-11-03T13:12:35|2021-11-03T13:13:41|66|17280|COMPLETED
1506739|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:14|2021-11-03T13:29:14|2021-11-03T20:26:22|25028|17280|COMPLETED
1506740|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:16|2021-11-03T13:29:17|2021-11-06T16:19:04|269387|17280|COMPLETED
1506741|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:18|2021-11-03T13:29:20|2021-11-06T16:19:18|269398|17280|COMPLETED
1506742|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:20|2021-11-03T13:29:23|2021-11-06T16:19:25|269402|17280|COMPLETED
1506743|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:22|2021-11-03T13:29:23|2021-11-06T16:19:37|269414|17280|COMPLETED
1506744|50109.0|sphere.slrm|tornado|1|1|2021-11-03T13:29:24|2021-11-03T13:29:26|2021-11-06T16:19:45|269419|17280|COMPLETED
1511456|50109.0|sphere.slrm|tornado|1|1|2021-11-07T14:09:43|2021-11-07T14:09:44|2021-11-07T14:14:57|313|17280|COMPLETED
1511458|50109.0|sphere.slrm|tornado|1|1|2021-11-07T14:09:51|2021-11-07T14:09:51|2021-11-07T14:15:06|315|17280|COMPLETED
1511459|50109.0|sphere.slrm|tornado|1|1|2021-11-07T14:10:32|2021-11-07T14:10:32|2021-11-07T14:15:11|279|17280|COMPLETED
1511460|50109.0|sphere.slrm|tornado|1|1|2021-11-07T14:10:36|2021-11-07T14:10:36|2021-11-07T14:15:16|280|17280|COMPLETED
1511461|50109.0|sphere.slrm|tornado|1|1|2021-11-07T14:11:07|2021-11-07T14:11:07|2021-11-07T14:15:54|287|17280|COMPLETED
1511975|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:36:55|2021-11-08T01:36:56|2021-11-08T01:40:04|188|20160|COMPLETED
1511977|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:40:49|2021-11-08T01:40:49|2021-11-10T15:57:17|224188|20160|COMPLETED
1511978|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:11|2021-11-08T01:43:12|2021-11-08T01:48:39|327|17280|COMPLETED
1511979|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:14|2021-11-08T01:43:15|2021-11-08T01:48:54|339|17280|COMPLETED
1511980|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:16|2021-11-08T01:43:18|2021-11-08T01:48:55|337|17280|COMPLETED
1511981|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:20|2021-11-08T01:43:21|2021-11-08T01:48:57|336|17280|COMPLETED
1511982|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:23|2021-11-08T01:43:24|2021-11-08T01:49:11|347|17280|COMPLETED
1511983|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:27|2021-11-08T01:43:28|2021-11-08T01:49:02|334|17280|COMPLETED
1511984|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:39|2021-11-08T01:43:40|2021-11-08T01:49:28|348|20160|COMPLETED
1511985|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:42|2021-11-08T01:43:43|2021-11-08T01:49:25|342|20160|COMPLETED
1511986|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:44|2021-11-08T01:43:46|2021-11-08T01:49:44|358|20160|COMPLETED
1511987|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:46|2021-11-08T01:43:49|2021-11-08T01:50:16|387|20160|COMPLETED
1511988|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:48|2021-11-08T01:43:49|2021-11-08T01:49:51|362|20160|COMPLETED
1511989|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:43:50|2021-11-08T01:43:52|2021-11-08T01:44:12|20|20160|CANCELLED by 50109
1511990|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:17|2021-11-08T01:45:18|2021-11-08T01:49:43|265|20160|COMPLETED
1511991|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:20|2021-11-08T01:45:21|2021-11-08T01:49:48|267|20160|COMPLETED
1511992|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:22|2021-11-08T01:45:24|2021-11-08T01:50:01|277|20160|COMPLETED
1511993|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:25|2021-11-08T01:45:27|2021-11-08T01:50:11|284|20160|COMPLETED
1511994|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:27|2021-11-08T01:45:41|2021-11-08T01:50:18|277|20160|COMPLETED
1511995|50109.0|sphere.slrm|tornado|1|1|2021-11-08T01:45:30|2021-11-08T01:45:41|2021-11-08T01:50:10|269|20160|COMPLETED
1512966|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:05:18|2021-11-08T17:05:28|2021-11-11T14:59:45|251657|17280|COMPLETED
1513250|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:06|2021-11-08T17:53:07|2021-11-08T17:53:55|48|17280|COMPLETED
1513251|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:08|2021-11-08T17:53:10|2021-11-08T17:53:54|44|17280|COMPLETED
1513252|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:10|2021-11-08T17:53:10|2021-11-08T17:53:59|49|17280|COMPLETED
1513253|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:11|2021-11-08T17:53:12|2021-11-08T17:53:58|46|17280|COMPLETED
1513254|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:13|2021-11-08T17:53:15|2021-11-08T17:54:01|46|17280|COMPLETED
1513255|50109.0|sphere.slrm|tornado|1|1|2021-11-08T17:53:15|2021-11-08T17:53:18|2021-11-08T17:54:05|47|17280|COMPLETED
1513499|50109.0|sphere.slrm|tornado|1|1|2021-11-08T18:33:17|2021-11-08T18:33:17|2021-11-08T18:33:50|33|17280|CANCELLED by 50109
1513502|50109.0|sphere.slrm|tornado|1|1|2021-11-08T18:34:06|2021-11-08T18:34:06|2021-11-09T14:38:22|72256|17280|COMPLETED
1514762|50109.0|sphere.slrm|tornado|1|1|2021-11-09T15:06:08|2021-11-09T15:06:09|2021-11-19T16:17:21|868272|17280|COMPLETED
1514765|50109.0|sphere.slrm|tornado|1|1|2021-11-09T15:06:52|2021-11-09T15:06:55|2021-11-19T16:18:20|868285|20160|COMPLETED
1514766|50109.0|sphere.slrm|tornado|1|1|2021-11-09T15:07:33|2021-11-09T15:07:33|2021-11-19T16:18:19|868246|20160|COMPLETED
1515616|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:39|2021-11-10T11:36:39|2021-11-11T01:18:57|49338|17280|COMPLETED
1515617|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:41|2021-11-10T11:36:42|2021-11-11T13:19:08|92546|17280|COMPLETED
1515618|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:44|2021-11-10T11:36:45|2021-11-11T13:20:24|92619|17280|COMPLETED
1515619|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:46|2021-11-10T11:36:48|2021-11-11T13:19:26|92558|17280|COMPLETED
1515620|50109.0|sphere.slrm|tornado|1|1|2021-11-10T11:36:49|2021-11-10T11:36:51|2021-11-12T16:33:05|190574|17280|COMPLETED
