JobIDRaw|UID|GID|JobName|Partition|ReqNodes|ReqCPUS|AllocNodes|AllocCPUS|NodeList|Timelimit|Submit|Reserved|Start|End|Elapsed|CPUTimeRAW|ElapsedRaw|TimelimitRaw|Priority|State|Unnamed: 21
1945843|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[473-474,531-538]|14-00:00:00|2022-05-16T15:58:20|00:00:01|2022-05-16T15:58:21|2022-05-16T23:07:13|07:08:52|14409920|25732|20160|12|COMPLETED|
1946283|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[531-540]|14-00:00:00|2022-05-17T14:37:36|00:00:01|2022-05-17T14:37:37|2022-05-17T17:55:20|03:17:43|6643280|11863|20160|12|COMPLETED|
1946284|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[218-227]|14-00:00:00|2022-05-17T14:37:40|00:00:01|2022-05-17T14:37:41|2022-05-17T17:55:20|03:17:39|6641040|11859|20160|12|COMPLETED|
1946285|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[577-586]|14-00:00:00|2022-05-17T14:37:44|00:00:01|2022-05-17T14:37:45|2022-05-17T17:55:00|03:17:15|6627600|11835|20160|12|COMPLETED|
1947712|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[086,218-222,252-255]|14-00:00:00|2022-05-17T23:42:20|00:00:01|2022-05-17T23:42:21|2022-05-18T13:59:44|14:17:23|28808080|51443|20160|12|COMPLETED|
1947713|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[116,265-267,309-311,320-322]|14-00:00:00|2022-05-17T23:42:27|00:00:03|2022-05-17T23:42:30|2022-05-18T14:00:07|14:17:37|28815920|51457|20160|12|COMPLETED|
1947714|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[192-193,380-382,400-401,459-461]|14-00:00:00|2022-05-17T23:42:31|00:00:02|2022-05-17T23:42:33|2022-05-18T13:59:53|14:17:20|28806400|51440|20160|12|COMPLETED|
1948111|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[356-365]|14-00:00:00|2022-05-18T14:02:05|00:00:01|2022-05-18T14:02:06|2022-05-25T23:32:09|7-09:30:03|357841680|639003|20160|12|COMPLETED|
1949761|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[062-063,181,274,345,524,599-602]|14-00:00:00|2022-05-19T14:39:48|00:08:44|2022-05-19T14:48:32|2022-05-20T18:15:39|1-03:27:07|55343120|98827|20160|12|FAILED|
1949763|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[212-214,221,400-402,447-449]|14-00:00:00|2022-05-19T14:40:03|02:27:19|2022-05-19T17:07:22|2022-05-24T21:26:00|5-04:18:38|250610080|447518|20160|12|NODE_FAIL|
1950331|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[215-217,494-498,520-521]|14-00:00:00|2022-05-19T18:45:54|00:00:01|2022-05-19T18:45:55|2022-05-25T23:32:24|6-04:46:29|299929840|535589|20160|12|COMPLETED|
1953556|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[054-055,441-442,512-514,550-552]|14-00:00:00|2022-05-23T14:43:24|00:25:04|2022-05-23T15:08:28|2022-05-25T23:32:23|2-08:23:55|113699600|203035|20160|57|COMPLETED|
1955048|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[138,181,600-601]|14-00:00:00|2022-05-24T12:31:11|00:00:01|2022-05-24T12:31:12|2022-05-25T23:42:30|1-11:11:18|28375872|126678|20160|53|COMPLETED|
1961895|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[187-196]|14-00:00:00|2022-05-27T13:16:06|00:00:00|2022-05-27T13:16:06|2022-06-09T12:30:05|12-23:13:59|627445840|1120439|20160|57|COMPLETED|
1961896|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[197-206]|14-00:00:00|2022-05-27T13:16:10|00:00:01|2022-05-27T13:16:11|2022-06-09T12:30:08|12-23:13:57|627444720|1120437|20160|57|COMPLETED|
1961897|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[207-216]|14-00:00:00|2022-05-27T13:16:15|00:00:02|2022-05-27T13:16:17|2022-06-09T12:30:17|12-23:14:00|627446400|1120440|20160|57|COMPLETED|
1961898|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[217-226]|14-00:00:00|2022-05-27T13:16:18|00:00:02|2022-05-27T13:16:20|2022-06-09T12:29:59|12-23:13:39|627434640|1120419|20160|57|COMPLETED|
1961902|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[426-429]|14-00:00:00|2022-05-27T13:17:33|00:00:00|2022-05-27T13:17:33|2022-05-31T13:40:33|4-00:23:00|77723520|346980|20160|53|COMPLETED|
1969512|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[426-429]|14-00:00:00|2022-05-31T13:43:51|00:00:00|2022-05-31T13:43:51|2022-06-02T09:35:31|1-19:51:40|35369600|157900|20160|8|NODE_FAIL|
1969513|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[504-507]|14-00:00:00|2022-05-31T13:43:55|00:00:00|2022-05-31T13:43:55|2022-05-31T13:47:20|00:03:25|45920|205|20160|8|COMPLETED|
1981347|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[035-038]|14-00:00:00|2022-06-03T17:57:52|00:00:01|2022-06-03T17:57:53|2022-06-17T17:58:19|14-00:00:26|270956224|1209626|20160|50|TIMEOUT|
1981348|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[509-512]|14-00:00:00|2022-06-03T17:57:58|00:00:01|2022-06-03T17:57:59|2022-06-17T17:58:19|14-00:00:20|270954880|1209620|20160|50|TIMEOUT|
1981514|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[183-186]|14-00:00:00|2022-06-04T13:58:15|00:00:01|2022-06-04T13:58:16|2022-06-06T12:45:43|1-22:47:27|37732128|168447|20160|5|COMPLETED|
1981515|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[586-595]|14-00:00:00|2022-06-04T13:58:33|00:00:01|2022-06-04T13:58:34|2022-06-12T13:07:08|7-23:08:34|385343840|688114|20160|9|COMPLETED|
1995377|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[372-381]|14-00:00:00|2022-06-09T13:34:33|00:00:00|2022-06-09T13:34:33|2022-06-12T13:06:19|2-23:31:46|144203360|257506|20160|9|COMPLETED|
1995378|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[478-487]|14-00:00:00|2022-06-09T13:34:36|00:00:00|2022-06-09T13:34:36|2022-06-12T13:06:34|2-23:31:58|144210080|257518|20160|9|COMPLETED|
1995379|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[194-203]|14-00:00:00|2022-06-09T13:34:39|00:00:01|2022-06-09T13:34:40|2022-06-09T14:15:24|00:40:44|1368640|2444|20160|9|NODE_FAIL|
1995380|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[204-213]|14-00:00:00|2022-06-09T13:34:42|00:00:01|2022-06-09T13:34:43|2022-06-12T13:06:53|2-23:32:10|144216800|257530|20160|9|COMPLETED|
2001737|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[255-264]|14-00:00:00|2022-06-14T01:56:03|00:00:01|2022-06-14T01:56:04|2022-06-21T13:35:14|7-11:39:10|362180000|646750|20160|54|COMPLETED|
2001738|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[586-595]|14-00:00:00|2022-06-14T01:56:07|00:00:01|2022-06-14T01:56:08|2022-06-21T13:34:50|7-11:38:42|362164320|646722|20160|54|COMPLETED|
2001739|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[151,271-279]|14-00:00:00|2022-06-14T01:56:10|00:00:01|2022-06-14T01:56:11|2022-06-21T13:35:00|7-11:38:49|362168240|646729|20160|54|COMPLETED|
2001740|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[172,408-416]|14-00:00:00|2022-06-14T01:56:13|00:00:01|2022-06-14T01:56:14|2022-06-21T13:35:45|7-11:39:31|362191760|646771|20160|54|COMPLETED|
2001741|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[226,307-310,344-348]|14-00:00:00|2022-06-14T01:56:16|00:00:01|2022-06-14T01:56:17|2022-06-21T13:35:36|7-11:39:19|362185040|646759|20160|54|COMPLETED|
2031598|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[472,484,495,527]|14-00:00:00|2022-06-19T11:51:57|1-00:32:52|2022-06-20T12:24:49|2022-07-01T13:20:42|11-00:55:53|213640672|953753|20160|50|COMPLETED|
2031599|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[529,534,550,561]|14-00:00:00|2022-06-19T11:52:06|1-00:32:43|2022-06-20T12:24:49|2022-07-01T13:20:20|11-00:55:31|213635744|953731|20160|50|COMPLETED|
2061372|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[535-544]|14-00:00:00|2022-06-27T14:09:53|00:00:00|2022-06-27T14:09:53|2022-07-08T14:50:45|11-00:40:52|533597120|952852|20160|54|COMPLETED|
2061373|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[307-309,434-440]|14-00:00:00|2022-06-27T14:09:57|00:00:01|2022-06-27T14:09:58|2022-06-30T01:49:54|2-11:39:56|120285760|214796|20160|54|FAILED|
2061374|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[318-320,488-494]|14-00:00:00|2022-06-27T14:10:00|00:00:03|2022-06-27T14:10:03|2022-07-08T14:50:27|11-00:40:24|533581440|952824|20160|54|COMPLETED|
2061375|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[043-046,176-181]|14-00:00:00|2022-06-27T14:10:02|00:00:01|2022-06-27T14:10:03|2022-07-08T14:50:59|11-00:40:56|533599360|952856|20160|54|COMPLETED|
2061376|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[386-391,412-415]|14-00:00:00|2022-06-27T14:10:04|00:00:02|2022-06-27T14:10:06|2022-07-08T14:50:41|11-00:40:35|533587600|952835|20160|54|COMPLETED|
2067376|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[049-050,183-185,307-309,353-354]|14-00:00:00|2022-07-01T13:18:38|02:14:22|2022-07-01T15:33:00|2022-07-07T02:00:45|5-10:27:45|263012400|469665|20160|9|NODE_FAIL|
2067428|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[076,105,435-436]|14-00:00:00|2022-07-01T13:24:43|02:08:17|2022-07-01T15:33:00|2022-07-08T14:58:35|6-23:25:35|135012640|602735|20160|5|COMPLETED|
2067429|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[171,231,253,326]|14-00:00:00|2022-07-01T13:24:54|02:08:06|2022-07-01T15:33:00|2022-07-08T14:58:20|6-23:25:20|135009280|602720|20160|5|COMPLETED|
2067441|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[086-088,355]|14-00:00:00|2022-07-01T13:26:21|02:08:09|2022-07-01T15:34:30|2022-07-08T14:58:28|6-23:23:58|134990912|602638|20160|5|COMPLETED|
2083879|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[535-544]|14-00:00:00|2022-07-08T14:54:15|00:10:54|2022-07-08T15:05:09|2022-07-10T12:40:37|1-21:35:28|91911680|164128|20160|9|NODE_FAIL|
2083880|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[045-046,178-181,390-391,414-415]|14-00:00:00|2022-07-08T14:54:17|00:13:24|2022-07-08T15:07:41|2022-07-13T10:07:12|4-18:59:31|231823760|413971|20160|9|COMPLETED|
2083881|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[195,202-203,231,320,404-405,409,433,489]|14-00:00:00|2022-07-08T14:54:20|00:24:44|2022-07-08T15:19:04|2022-07-13T10:07:45|4-18:48:41|231459760|413321|20160|9|COMPLETED|
2083882|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[036,073,217,444-445,456,504-505,507,531]|14-00:00:00|2022-07-08T14:54:22|01:10:21|2022-07-08T16:04:43|2022-07-13T10:08:40|4-18:03:57|229956720|410637|20160|9|COMPLETED|
2083883|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[072,075-076,204-205,291-292,353-355]|14-00:00:00|2022-07-08T14:54:24|01:26:58|2022-07-08T16:21:22|2022-07-13T10:07:51|4-17:46:29|229369840|409589|20160|9|COMPLETED|
2083887|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[196,225,227,564]|14-00:00:00|2022-07-08T15:01:47|06:45:09|2022-07-08T21:46:56|2022-07-19T14:29:22|10-16:42:26|207008704|924146|20160|5|COMPLETED|
2083888|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[226,410,443,488]|14-00:00:00|2022-07-08T15:02:02|06:52:26|2022-07-08T21:54:28|2022-07-19T14:30:48|10-16:36:20|206926720|923780|20160|5|COMPLETED|
2083889|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[267,337,376,532]|14-00:00:00|2022-07-08T15:02:05|07:30:02|2022-07-08T22:32:07|2022-07-19T14:28:00|10-15:55:53|206383072|921353|20160|5|COMPLETED|
2083890|50109.0|50101|sphere.slrm|tornado|4|4|0|4|None assigned|14-00:00:00|2022-07-08T15:02:06|00:00:21|2022-07-08T15:02:27|2022-07-08T15:02:27|00:00:00|0|0|20160|5|CANCELLED by 50109|
2085883|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[272-277,386-389]|14-00:00:00|2022-07-11T10:05:48|00:00:01|2022-07-11T10:05:49|2022-07-13T10:07:33|2-00:01:44|96826240|172904|20160|9|COMPLETED|
2089705|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[059-060,474-481]|14-00:00:00|2022-07-14T15:43:51|00:00:00|2022-07-14T15:43:51|2022-07-22T19:34:27|8-03:50:36|394820160|705036|20160|9|COMPLETED|
2089706|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[543-550,597-598]|14-00:00:00|2022-07-14T15:43:53|00:00:04|2022-07-14T15:43:57|2022-07-22T19:34:06|8-03:50:09|394805040|705009|20160|9|COMPLETED|
2089707|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[069-071,565-571]|14-00:00:00|2022-07-14T15:43:55|00:00:02|2022-07-14T15:43:57|2022-07-22T19:34:35|8-03:50:38|394821280|705038|20160|9|COMPLETED|
2089709|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[168-170,581-587]|14-00:00:00|2022-07-14T15:43:58|00:00:02|2022-07-14T15:44:00|2022-07-22T19:34:22|8-03:50:22|394812320|705022|20160|9|COMPLETED|
2089710|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[192-195,320-325]|14-00:00:00|2022-07-14T15:44:00|00:00:03|2022-07-14T15:44:03|2022-07-22T19:34:31|8-03:50:28|394815680|705028|20160|9|COMPLETED|
2096875|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[044-047]|14-00:00:00|2022-07-19T14:32:28|00:00:01|2022-07-19T14:32:29|2022-07-22T19:33:40|3-05:01:11|62108704|277271|20160|5|COMPLETED|
2096876|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[576-579]|14-00:00:00|2022-07-19T14:32:32|00:00:01|2022-07-19T14:32:33|2022-07-22T19:33:42|3-05:01:09|62108256|277269|20160|5|COMPLETED|
2096877|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[559-562]|14-00:00:00|2022-07-19T14:32:46|00:00:01|2022-07-19T14:32:47|2022-07-22T19:34:10|3-05:01:23|62111392|277283|20160|5|COMPLETED|
2100789|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[576-585]|14-00:00:00|2022-07-22T19:36:08|00:00:00|2022-07-22T19:36:08|2022-07-27T10:52:01|4-15:15:53|224309680|400553|20160|9|COMPLETED|
2100790|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[495-504]|14-00:00:00|2022-07-22T19:36:10|00:00:01|2022-07-22T19:36:11|2022-07-27T10:52:00|4-15:15:49|224307440|400549|20160|9|COMPLETED|
2100791|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[505-514]|14-00:00:00|2022-07-22T19:36:13|00:00:01|2022-07-22T19:36:14|2022-07-27T10:51:54|4-15:15:40|224302400|400540|20160|9|COMPLETED|
2100792|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[065,554-562]|14-00:00:00|2022-07-22T19:36:15|00:00:02|2022-07-22T19:36:17|2022-07-26T20:21:44|4-00:45:27|195063120|348327|20160|9|NODE_FAIL|
2100793|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[059-060,294-301]|14-00:00:00|2022-07-22T19:36:18|00:00:02|2022-07-22T19:36:20|2022-07-25T15:46:00|2-20:09:40|137412800|245380|20160|9|FAILED|
2100794|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[044-047]|14-00:00:00|2022-07-22T19:36:27|00:00:01|2022-07-22T19:36:28|2022-07-28T10:12:50|5-14:36:22|108546368|484582|20160|5|COMPLETED|
2100795|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[192-195]|14-00:00:00|2022-07-22T19:36:31|00:00:01|2022-07-22T19:36:32|2022-07-28T10:13:01|5-14:36:29|108547936|484589|20160|5|COMPLETED|
2100796|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[078-081]|14-00:00:00|2022-07-22T19:36:35|00:00:01|2022-07-22T19:36:36|2022-07-28T10:12:28|5-14:35:52|108539648|484552|20160|5|COMPLETED|
2106473|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[576-585]|14-00:00:00|2022-07-28T10:10:12|00:00:01|2022-07-28T10:10:13|2022-08-08T13:47:50|11-03:37:37|539535920|963457|20160|9|COMPLETED|
2106474|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[248-257]|14-00:00:00|2022-07-28T10:10:16|00:00:01|2022-07-28T10:10:17|2022-08-01T14:33:28|4-04:23:11|202378960|361391|20160|9|NODE_FAIL|
2106475|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[258-267]|14-00:00:00|2022-07-28T10:10:20|00:00:00|2022-07-28T10:10:20|2022-08-01T21:00:21|4-10:50:01|215376560|384601|20160|9|FAILED|
2106477|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[162-165]|14-00:00:00|2022-07-28T10:13:05|00:00:01|2022-07-28T10:13:06|2022-08-08T13:47:31|11-03:34:25|215771360|963265|20160|5|COMPLETED|
2106478|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[192-195]|14-00:00:00|2022-07-28T10:13:24|00:00:01|2022-07-28T10:13:25|2022-08-08T13:47:06|11-03:33:41|215761504|963221|20160|5|COMPLETED|
2106479|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[077-080]|14-00:00:00|2022-07-28T10:13:39|00:00:01|2022-07-28T10:13:40|2022-08-08T13:47:36|11-03:33:56|215764864|963236|20160|5|COMPLETED|
2110758|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[222-231]|14-00:00:00|2022-08-02T12:34:03|00:00:01|2022-08-02T12:34:04|2022-08-08T13:47:59|6-01:13:55|292787600|522835|20160|9|COMPLETED|
2110759|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[244-253]|14-00:00:00|2022-08-02T12:34:32|00:00:01|2022-08-02T12:34:33|2022-08-03T09:17:38|20:43:05|41767600|74585|20160|9|FAILED|
2142128|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[222-231]|14-00:00:00|2022-08-08T14:18:49|00:00:26|2022-08-08T14:19:15|2022-08-10T06:09:33|1-15:50:18|80314080|143418|20160|55|NODE_FAIL|
2142129|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[342-351]|14-00:00:00|2022-08-08T14:18:54|00:00:21|2022-08-08T14:19:15|2022-08-10T14:25:54|2-00:06:39|96991440|173199|20160|55|COMPLETED|
2142130|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[574-583]|14-00:00:00|2022-08-08T14:18:59|00:00:16|2022-08-08T14:19:15|2022-08-10T14:25:37|2-00:06:22|96981920|173182|20160|55|COMPLETED|
2142134|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[044-046,599-605]|14-00:00:00|2022-08-08T14:19:03|00:00:12|2022-08-08T14:19:15|2022-08-10T14:25:53|2-00:06:38|96990880|173198|20160|55|COMPLETED|
2142135|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[093-098,106-109]|14-00:00:00|2022-08-08T14:19:07|00:00:08|2022-08-08T14:19:15|2022-08-09T11:28:40|21:09:25|42652400|76165|20160|55|FAILED|
2152097|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[054-056,059-061,101-103,482]|14-00:00:00|2022-08-09T14:21:57|00:00:01|2022-08-09T14:21:58|2022-08-10T14:25:27|1-00:03:29|48501040|86609|20160|55|COMPLETED|
2347886|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[234-237]|14-00:00:00|2022-09-15T18:57:29|00:00:00|2022-09-15T18:57:29|2022-09-28T17:32:58|12-22:35:29|250460896|1118129|20160|155|COMPLETED|
2357625|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[516-519]|14-00:00:00|2022-09-19T15:48:39|00:00:00|2022-09-19T15:48:39|2022-09-28T17:33:26|9-01:44:47|175590688|783887|20160|155|COMPLETED|
2391134|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[034-037]|14-00:00:00|2022-09-28T17:49:33|00:00:01|2022-09-28T17:49:34|2022-09-29T02:23:59|08:34:25|6913760|30865|20160|142|COMPLETED|
2398123|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[268-271]|14-00:00:00|2022-09-29T17:43:50|00:00:03|2022-09-29T17:43:53|2022-10-07T16:59:36|7-23:15:43|154233632|688543|20160|142|COMPLETED|
2666052|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[279-288]|14-00:00:00|2023-01-20T13:55:24|00:00:00|2023-01-20T13:55:24|2023-01-27T15:08:56|7-01:13:32|341158720|609212|20160|18|COMPLETED|
2666136|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[242-251]|14-00:00:00|2023-01-20T14:23:41|00:00:00|2023-01-20T14:23:41|2023-01-27T15:08:09|7-00:44:28|340182080|607468|20160|18|COMPLETED|
2666235|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[331-334]|14-00:00:00|2023-01-20T17:33:15|00:11:17|2023-01-20T17:44:32|2023-01-20T17:48:31|00:03:59|53536|239|20160|14|NODE_FAIL|
2666237|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[340-349]|14-00:00:00|2023-01-20T17:35:40|00:08:52|2023-01-20T17:44:32|2023-01-20T17:48:31|00:03:59|133840|239|20160|18|NODE_FAIL|
2666239|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[404-413]|14-00:00:00|2023-01-20T17:39:11|00:05:21|2023-01-20T17:44:32|2023-01-20T17:51:51|00:07:19|245840|439|20160|18|NODE_FAIL|
2668254|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[189-192]|14-00:00:00|2023-01-21T12:39:35|00:00:00|2023-01-21T12:39:35|2023-01-25T19:51:59|4-07:12:24|83225856|371544|20160|14|NODE_FAIL|
2668255|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[193-202]|14-00:00:00|2023-01-21T12:40:08|00:00:01|2023-01-21T12:40:09|2023-01-27T15:08:11|6-02:28:02|295277920|527282|20160|18|COMPLETED|
2668256|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[147-156]|14-00:00:00|2023-01-21T12:42:05|00:00:01|2023-01-21T12:42:06|2023-01-27T15:08:40|6-02:26:34|295228640|527194|20160|18|COMPLETED|
2678656|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[331-334]|14-00:00:00|2023-01-27T15:08:01|00:00:00|2023-01-27T15:08:01|2023-02-07T18:00:55|11-02:52:54|215213376|960774|20160|14|COMPLETED|
2678664|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[193-202]|14-00:00:00|2023-01-27T15:18:19|00:00:00|2023-01-27T15:18:19|2023-02-07T18:00:27|11-02:42:08|537671680|960128|20160|18|COMPLETED|
2678665|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[279-288]|14-00:00:00|2023-01-27T15:18:38|00:00:00|2023-01-27T15:18:38|2023-02-07T18:00:31|11-02:41:53|537663280|960113|20160|18|COMPLETED|
2678666|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[402-411]|14-00:00:00|2023-01-27T15:18:42|00:00:00|2023-01-27T15:18:42|2023-02-07T18:00:57|11-02:42:15|537675600|960135|20160|18|COMPLETED|
2678667|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[252-261]|14-00:00:00|2023-01-27T15:18:57|00:00:01|2023-01-27T15:18:58|2023-02-07T18:01:03|11-02:42:05|537670000|960125|20160|18|COMPLETED|
2708776|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[322,331,361,495]|14-00:00:00|2023-02-07T18:05:40|00:17:53|2023-02-07T18:23:33|2023-02-20T22:54:04|13-04:30:31|255232544|1139431|20160|8|COMPLETED|
2708777|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[242-249,260-261]|14-00:00:00|2023-02-07T18:05:49|00:17:44|2023-02-07T18:23:33|2023-02-20T22:52:55|13-04:29:22|638042720|1139362|20160|12|COMPLETED|
2708778|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[185,252-255,407-411]|14-00:00:00|2023-02-07T18:05:52|00:17:41|2023-02-07T18:23:33|2023-02-20T22:53:00|13-04:29:27|638045520|1139367|20160|12|COMPLETED|
2708779|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[193-195,201,333-334,402-405]|14-00:00:00|2023-02-07T18:05:55|00:17:38|2023-02-07T18:23:33|2023-02-20T22:53:26|13-04:29:53|638060080|1139393|20160|12|COMPLETED|
2708780|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[234,237,286,304,311,317,385-386,430-431]|14-00:00:00|2023-02-07T18:05:58|00:17:35|2023-02-07T18:23:33|2023-02-19T05:57:04|11-11:33:31|555526160|992011|20160|12|NODE_FAIL|
2741882|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[252-255]|14-00:00:00|2023-02-20T23:01:11|00:00:01|2023-02-20T23:01:12|2023-03-05T23:50:01|13-00:48:49|252252896|1126129|20160|5|COMPLETED|
2741883|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[382-391]|14-00:00:00|2023-02-20T23:01:22|00:00:01|2023-02-20T23:01:23|2023-03-05T23:49:50|13-00:48:27|630619920|1126107|20160|9|COMPLETED|
2741884|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[333-342]|14-00:00:00|2023-02-20T23:01:25|00:00:01|2023-02-20T23:01:26|2023-03-05T23:49:51|13-00:48:25|630618800|1126105|20160|9|COMPLETED|
2741885|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[237-246]|14-00:00:00|2023-02-20T23:01:29|00:00:00|2023-02-20T23:01:29|2023-03-05T23:49:55|13-00:48:26|630619360|1126106|20160|9|COMPLETED|
2741886|50109.0|50101|sphere.slrm|tornado|10|10|10|560|n01p[140-141,458-465]|14-00:00:00|2023-02-20T23:01:32|00:00:01|2023-02-20T23:01:33|2023-03-05T23:50:04|13-00:48:31|630622160|1126111|20160|9|COMPLETED|
